date,open,high,low,close,volume,oi
2025-05-16 09:51:00+05:30,1334.85,1334.85,1308.15,1319.95,975,1544175
2025-05-16 09:52:00+05:30,1319.95,1330.9,1319.95,1323.5,375,1544175
2025-05-16 09:53:00+05:30,1323.5,1323.5,1317.05,1317.05,75,1544175
2025-05-16 09:54:00+05:30,1317.05,1317.05,1300.0,1303.3,975,1545075
2025-05-16 09:55:00+05:30,1303.3,1314.8,1297.2,1310.1,300,1545075
2025-05-16 09:56:00+05:30,1310.1,1329.05,1310.1,1329.05,300,1545075
2025-05-16 09:57:00+05:30,1329.05,1335.95,1329.05,1333.85,225,1545075
2025-05-16 09:58:00+05:30,1333.85,1333.85,1326.0,1326.0,225,1544325
2025-05-16 09:59:00+05:30,1326.0,1326.0,1314.8,1314.8,675,1544325
2025-05-16 10:00:00+05:30,1314.8,1328.65,1314.8,1321.5,525,1544400
2025-05-16 10:01:00+05:30,1321.5,1328.0,1321.1,1328.0,3750,1544400
2025-05-16 10:02:00+05:30,1328.0,1347.0,1328.0,1346.45,975,1544400
2025-05-16 10:03:00+05:30,1346.45,1348.15,1346.45,1348.15,75,1544400
2025-05-16 10:04:00+05:30,1348.15,1348.15,1345.0,1345.0,375,1544250
2025-05-16 10:05:00+05:30,1345.0,1345.0,1339.2,1339.75,3525,1544250
2025-05-16 10:06:00+05:30,1339.75,1348.05,1339.75,1348.05,150,1544775
2025-05-16 10:07:00+05:30,1348.05,1352.05,1340.0,1340.0,4950,1544775
2025-05-16 10:08:00+05:30,1340.0,1340.15,1339.5,1339.5,1350,1544775
2025-05-16 10:09:00+05:30,1339.5,1339.5,1339.5,1339.5,225,1544775
2025-05-16 10:10:00+05:30,1339.5,1339.5,1321.4,1321.4,375,1545000
2025-05-16 10:11:00+05:30,1321.4,1334.65,1321.4,1324.4,225,1545000
2025-05-16 10:12:00+05:30,1324.4,1324.4,1323.05,1323.05,75,1544850
2025-05-16 10:13:00+05:30,1323.05,1325.8,1320.0,1321.55,450,1544850
2025-05-16 10:14:00+05:30,1321.55,1332.25,1319.0,1329.8,1275,1544850
2025-05-16 10:15:00+05:30,1329.8,1332.45,1323.8,1332.45,2700,1544475
2025-05-16 10:16:00+05:30,1332.45,1348.0,1332.45,1347.0,1125,1544475
2025-05-16 10:17:00+05:30,1347.0,1349.25,1341.4,1346.35,975,1544475
2025-05-16 10:18:00+05:30,1346.35,1347.15,1342.45,1342.45,375,1542900
2025-05-16 10:19:00+05:30,1342.45,1342.45,1338.9,1338.9,300,1542900
2025-05-16 10:20:00+05:30,1338.9,1356.05,1338.9,1356.05,2400,1542900
2025-05-16 10:21:00+05:30,1356.05,1363.0,1356.05,1363.0,75,1542900
2025-05-16 10:22:00+05:30,1363.0,1363.0,1344.45,1344.45,225,1542375
2025-05-16 10:23:00+05:30,1344.45,1344.45,1330.0,1330.0,300,1542375
2025-05-16 10:24:00+05:30,1330.0,1330.0,1326.75,1327.75,225,1542600
2025-05-16 10:25:00+05:30,1327.75,1330.0,1321.55,1330.0,600,1542600
2025-05-16 10:26:00+05:30,1330.0,1330.0,1330.0,1330.0,0,1542600
2025-05-16 10:27:00+05:30,1326.0,1343.8,1326.0,1340.0,825,1542525
2025-05-16 10:28:00+05:30,1340.0,1341.4,1334.1,1334.1,300,1542525
2025-05-16 10:29:00+05:30,1334.1,1334.1,1330.4,1330.4,75,1542525
2025-05-16 10:30:00+05:30,1330.4,1335.9,1330.4,1331.95,2700,1542375
2025-05-16 10:31:00+05:30,1331.95,1334.65,1330.8,1334.65,375,1542375
2025-05-16 10:32:00+05:30,1334.65,1334.65,1327.35,1327.35,150,1542375
2025-05-16 10:33:00+05:30,1327.35,1329.9,1326.35,1326.35,150,1542225
2025-05-16 10:34:00+05:30,1326.35,1328.95,1323.45,1328.95,600,1542225
2025-05-16 10:35:00+05:30,1328.95,1337.65,1324.9,1337.65,675,1542225
2025-05-16 10:36:00+05:30,1337.65,1337.65,1320.7,1327.95,600,1541700
2025-05-16 10:37:00+05:30,1327.95,1327.95,1318.0,1318.95,300,1541700
2025-05-16 10:38:00+05:30,1318.95,1321.0,1318.95,1319.15,150,1541700
2025-05-16 10:39:00+05:30,1319.15,1322.65,1319.15,1322.65,375,1541700
2025-05-16 10:40:00+05:30,1322.65,1332.0,1322.65,1332.0,450,1541475
2025-05-16 10:41:00+05:30,1332.0,1336.05,1332.0,1336.05,1800,1541475
2025-05-16 10:42:00+05:30,1336.05,1344.55,1336.05,1340.0,900,1541475
2025-05-16 10:43:00+05:30,1340.0,1340.0,1333.3,1333.3,150,1540725
2025-05-16 10:44:00+05:30,1333.3,1334.95,1333.3,1334.95,75,1540725
2025-05-16 10:45:00+05:30,1334.95,1334.95,1322.45,1322.45,75,1540725
2025-05-16 10:46:00+05:30,1322.45,1328.75,1322.45,1328.75,300,1540500
2025-05-16 10:47:00+05:30,1328.75,1328.75,1328.75,1328.75,0,1540500
2025-05-16 10:48:00+05:30,1328.75,1328.75,1322.1,1322.1,150,1540200
2025-05-16 10:49:00+05:30,1322.1,1323.05,1322.1,1322.45,150,1540200
2025-05-16 10:50:00+05:30,1326.95,1327.0,1326.95,1327.0,300,1540200
2025-05-16 10:51:00+05:30,1327.0,1327.0,1315.65,1315.65,300,1540125
2025-05-16 10:52:00+05:30,1315.65,1315.65,1315.65,1315.65,0,1540125
2025-05-16 10:53:00+05:30,1315.65,1323.95,1315.65,1323.95,525,1540125
2025-05-16 10:54:00+05:30,1323.95,1323.95,1322.95,1322.95,300,1540125
2025-05-16 10:55:00+05:30,1322.95,1325.0,1320.0,1325.0,825,1539600
2025-05-16 10:56:00+05:30,1325.0,1327.05,1325.0,1327.05,75,1539600
2025-05-16 10:57:00+05:30,1327.05,1327.05,1318.9,1321.75,900,1538925
2025-05-16 10:58:00+05:30,1321.75,1335.75,1321.75,1335.75,525,1538925
2025-05-16 10:59:00+05:30,1335.75,1335.75,1328.4,1330.1,1050,1538925
2025-05-16 11:00:00+05:30,1330.1,1331.0,1324.3,1330.05,975,1538850
2025-05-16 11:01:00+05:30,1330.05,1330.85,1324.25,1324.25,750,1538850
2025-05-16 11:02:00+05:30,1324.25,1324.25,1314.75,1314.75,750,1538850
2025-05-16 11:03:00+05:30,1314.75,1317.65,1312.0,1314.15,975,1537875
2025-05-16 11:04:00+05:30,1314.15,1316.8,1314.15,1316.8,225,1537875
2025-05-16 11:05:00+05:30,1316.8,1323.95,1316.8,1318.85,1350,1537875
2025-05-16 11:06:00+05:30,1318.85,1318.85,1312.3,1312.35,525,1537725
2025-05-16 11:07:00+05:30,1312.35,1316.7,1306.05,1306.05,750,1537725
2025-05-16 11:08:00+05:30,1306.05,1308.55,1290.7,1302.9,1950,1537725
2025-05-16 11:09:00+05:30,1302.9,1302.9,1296.55,1299.1,675,1536450
2025-05-16 11:10:00+05:30,1299.1,1306.4,1298.1,1299.35,2175,1536450
2025-05-16 11:11:00+05:30,1299.35,1310.65,1299.35,1304.6,450,1536450
2025-05-16 11:12:00+05:30,1304.6,1312.2,1304.6,1310.0,150,1535025
2025-05-16 11:13:00+05:30,1310.0,1314.95,1310.0,1314.95,75,1535025
2025-05-16 11:14:00+05:30,1314.95,1314.95,1314.95,1314.95,0,1535025
2025-05-16 11:15:00+05:30,1314.95,1315.0,1314.95,1315.0,75,1535025
2025-05-16 11:16:00+05:30,1315.0,1315.0,1315.0,1315.0,0,1535025
2025-05-16 11:17:00+05:30,1315.0,1315.0,1315.0,1315.0,0,1535025
2025-05-16 11:18:00+05:30,1315.0,1315.0,1315.0,1315.0,0,1535025
2025-05-16 11:19:00+05:30,1315.0,1315.35,1315.0,1315.35,225,1534875
2025-05-16 11:20:00+05:30,1315.35,1315.35,1315.35,1315.35,0,1534875
2025-05-16 11:21:00+05:30,1315.35,1315.35,1310.0,1310.5,225,1534875
2025-05-16 11:22:00+05:30,1310.5,1310.5,1307.05,1307.05,150,1534650
2025-05-16 11:23:00+05:30,1307.05,1307.95,1307.0,1307.0,150,1534650
2025-05-16 11:24:00+05:30,1307.0,1314.95,1305.75,1314.95,600,1534125
2025-05-16 11:25:00+05:30,1314.95,1314.95,1309.7,1309.7,750,1534125
2025-05-16 11:26:00+05:30,1309.7,1309.7,1300.0,1300.0,1425,1534125
2025-05-16 11:27:00+05:30,1300.0,1303.7,1297.0,1297.0,375,1534500
2025-05-16 11:28:00+05:30,1297.0,1299.7,1297.0,1298.8,1125,1534500
2025-05-16 11:29:00+05:30,1298.8,1298.8,1292.25,1293.95,825,1534500
2025-05-16 11:30:00+05:30,1293.95,1303.75,1293.95,1297.35,1125,1534500
2025-05-16 11:31:00+05:30,1297.35,1306.15,1297.35,1306.15,375,1534050
2025-05-16 11:32:00+05:30,1306.15,1331.85,1305.2,1316.9,1950,1534050
2025-05-16 11:33:00+05:30,1316.9,1329.9,1316.9,1325.4,750,1533750
2025-05-16 11:34:00+05:30,1325.4,1327.6,1323.05,1327.6,225,1533750
2025-05-16 11:35:00+05:30,1327.6,1335.05,1327.05,1335.0,14175,1533750
2025-05-16 11:36:00+05:30,1335.0,1335.35,1333.0,1333.0,16650,1533750
2025-05-16 11:37:00+05:30,1333.0,1333.0,1325.85,1328.25,150,1531950
2025-05-16 11:38:00+05:30,1328.25,1328.65,1316.65,1320.0,13125,1531950
2025-05-16 11:39:00+05:30,1320.0,1333.55,1320.0,1328.5,3675,1531950
2025-05-16 11:40:00+05:30,1328.5,1328.5,1328.5,1328.5,0,1531950
2025-05-16 11:41:00+05:30,1328.5,1328.5,1312.05,1312.05,75,1532400
2025-05-16 11:42:00+05:30,1312.05,1312.05,1312.05,1312.05,0,1532400
2025-05-16 11:43:00+05:30,1312.05,1312.05,1312.05,1312.05,0,1532400
2025-05-16 11:44:00+05:30,1312.05,1313.2,1312.05,1313.2,225,1532400
2025-05-16 11:45:00+05:30,1313.2,1319.65,1313.2,1319.65,75,1532400
2025-05-16 11:46:00+05:30,1319.65,1324.0,1319.65,1324.0,375,1532400
2025-05-16 11:47:00+05:30,1324.0,1324.0,1324.0,1324.0,0,1532400
2025-05-16 11:48:00+05:30,1324.0,1324.0,1314.0,1314.0,75,1532400
2025-05-16 11:49:00+05:30,1314.0,1314.0,1314.0,1314.0,0,1532400
2025-05-16 11:50:00+05:30,1314.0,1323.95,1314.0,1320.0,13725,1532250
2025-05-16 11:51:00+05:30,1320.0,1320.0,1318.25,1318.25,1500,1529700
2025-05-16 11:52:00+05:30,1318.25,1318.25,1311.1,1318.05,225,1529700
2025-05-16 11:53:00+05:30,1318.05,1318.05,1318.05,1318.05,0,1529700
2025-05-16 11:54:00+05:30,1318.05,1318.05,1314.85,1314.85,75,1529700
2025-05-16 11:55:00+05:30,1314.85,1315.85,1307.25,1313.15,675,1529400
2025-05-16 11:56:00+05:30,1313.15,1313.15,1306.05,1307.05,225,1529400
2025-05-16 11:57:00+05:30,1307.05,1307.05,1307.05,1307.05,0,1529400
2025-05-16 11:58:00+05:30,1307.05,1310.0,1307.05,1309.3,11550,1529325
2025-05-16 11:59:00+05:30,1309.3,1309.3,1301.15,1301.15,375,1529325
2025-05-16 12:00:00+05:30,1301.15,1301.15,1299.0,1300.0,13650,1530375
2025-05-16 12:01:00+05:30,1300.0,1305.15,1299.95,1305.15,16800,1530375
2025-05-16 12:02:00+05:30,1305.15,1310.0,1305.15,1310.0,30750,1530375
2025-05-16 12:03:00+05:30,1310.0,1318.0,1310.0,1318.0,13575,1533450
2025-05-16 12:04:00+05:30,1318.0,1319.0,1318.0,1319.0,150,1533450
2025-05-16 12:05:00+05:30,1319.0,1319.0,1315.1,1315.15,1800,1533450
2025-05-16 12:06:00+05:30,1315.15,1320.0,1315.05,1315.05,1650,1533450
2025-05-16 12:07:00+05:30,1315.05,1315.05,1315.05,1315.05,0,1533450
2025-05-16 12:08:00+05:30,1315.05,1315.05,1315.0,1315.0,225,1532925
2025-05-16 12:09:00+05:30,1315.0,1315.0,1315.0,1315.0,1575,1532925
2025-05-16 12:10:00+05:30,1315.0,1316.0,1315.0,1315.0,21150,1532850
2025-05-16 12:11:00+05:30,1315.0,1315.0,1311.75,1313.25,300,1532850
2025-05-16 12:12:00+05:30,1313.25,1313.95,1309.15,1309.15,150,1532850
2025-05-16 12:13:00+05:30,1309.15,1310.95,1309.15,1310.0,750,1531800
2025-05-16 12:14:00+05:30,1310.0,1310.0,1310.0,1310.0,0,1531800
2025-05-16 12:15:00+05:30,1310.0,1310.0,1299.95,1299.95,75,1531800
2025-05-16 12:16:00+05:30,1299.95,1299.95,1299.95,1299.95,0,1531800
2025-05-16 12:17:00+05:30,1299.95,1299.95,1299.95,1299.95,0,1531800
2025-05-16 12:18:00+05:30,1299.95,1309.0,1299.95,1309.0,150,1531500
2025-05-16 12:19:00+05:30,1309.0,1309.0,1307.0,1307.0,75,1531350
2025-05-16 12:20:00+05:30,1307.0,1307.0,1304.0,1304.0,225,1531350
2025-05-16 12:21:00+05:30,1304.0,1304.0,1304.0,1304.0,0,1531350
2025-05-16 12:22:00+05:30,1304.0,1304.0,1304.0,1304.0,0,1531350
2025-05-16 12:23:00+05:30,1304.0,1304.0,1304.0,1304.0,0,1531350
2025-05-16 12:24:00+05:30,1304.0,1304.0,1304.0,1304.0,0,1531350
2025-05-16 12:25:00+05:30,1304.0,1304.0,1304.0,1304.0,0,1531350
2025-05-16 12:26:00+05:30,1304.0,1304.0,1304.0,1304.0,0,1531350
2025-05-16 12:27:00+05:30,1304.0,1315.0,1304.0,1315.0,150,1531350
2025-05-16 12:28:00+05:30,1315.0,1315.0,1309.15,1309.15,75,1531500
2025-05-16 12:29:00+05:30,1309.15,1315.0,1309.15,1315.0,75,1531500
2025-05-16 12:30:00+05:30,1315.0,1315.0,1309.15,1309.15,300,1531500
2025-05-16 12:31:00+05:30,1309.15,1309.15,1308.55,1308.55,75,1531425
2025-05-16 12:32:00+05:30,1308.55,1308.55,1308.55,1308.55,0,1531425
2025-05-16 12:33:00+05:30,1308.55,1323.95,1308.55,1323.95,150,1531425
2025-05-16 12:34:00+05:30,1323.95,1337.0,1322.15,1337.0,825,1531425
2025-05-16 12:35:00+05:30,1337.0,1337.0,1337.0,1337.0,0,1531425
2025-05-16 12:36:00+05:30,1337.0,1337.0,1328.25,1328.25,825,1531425
2025-05-16 12:37:00+05:30,1328.25,1328.25,1319.95,1319.95,825,1531325
2025-05-16 12:38:00+05:30,1319.95,1319.95,1319.95,1319.95,0,1531325
2025-05-16 12:39:00+05:30,1319.95,1326.95,1319.95,1321.65,300,1531325
2025-05-16 12:40:00+05:30,1321.65,1324.95,1321.4,1324.95,375,1530575
2025-05-16 12:41:00+05:30,1324.95,1331.75,1324.95,1331.75,150,1530575
2025-05-16 12:42:00+05:30,1331.75,1333.95,1331.75,1333.95,225,1530575
2025-05-16 12:43:00+05:30,1333.95,1334.0,1327.05,1334.0,300,1530575
2025-05-16 12:44:00+05:30,1334.0,1338.95,1332.1,1332.85,675,1530575
2025-05-16 12:45:00+05:30,1332.85,1355.0,1332.85,1355.0,1425,1530575
2025-05-16 12:46:00+05:30,1355.0,1355.0,1340.0,1340.0,150,1530275
2025-05-16 12:47:00+05:30,1340.0,1341.95,1338.0,1338.0,375,1530275
2025-05-16 12:48:00+05:30,1338.0,1338.0,1338.0,1338.0,0,1530275
2025-05-16 12:49:00+05:30,1338.0,1338.0,1338.0,1338.0,0,1530275
2025-05-16 12:50:00+05:30,1338.0,1338.0,1338.0,1338.0,0,1530275
2025-05-16 12:51:00+05:30,1338.0,1347.0,1338.0,1347.0,300,1530650
2025-05-16 12:52:00+05:30,1347.0,1347.0,1342.0,1342.0,75,1530950
2025-05-16 12:53:00+05:30,1342.0,1342.0,1333.85,1333.85,75,1530950
2025-05-16 12:54:00+05:30,1333.85,1337.0,1333.85,1337.0,525,1530950
2025-05-16 12:55:00+05:30,1337.0,1337.0,1337.0,1337.0,0,1530950
2025-05-16 12:56:00+05:30,1337.0,1339.0,1337.0,1339.0,75,1530425
2025-05-16 12:57:00+05:30,1339.0,1339.0,1339.0,1339.0,0,1530425
2025-05-16 12:58:00+05:30,1339.0,1339.0,1339.0,1339.0,0,1530425
2025-05-16 12:59:00+05:30,1339.0,1339.0,1324.0,1327.0,225,1530425
2025-05-16 13:00:00+05:30,1327.0,1327.0,1327.0,1327.0,0,1530425
2025-05-16 13:01:00+05:30,1327.0,1327.0,1327.0,1327.0,0,1530425
2025-05-16 13:02:00+05:30,1327.0,1327.0,1325.05,1325.05,225,1530500
2025-05-16 13:03:00+05:30,1325.05,1325.05,1325.05,1325.05,0,1530500
2025-05-16 13:04:00+05:30,1325.05,1329.85,1325.05,1329.85,75,1530575
2025-05-16 13:05:00+05:30,1329.85,1332.0,1326.2,1332.0,225,1530575
2025-05-16 13:06:00+05:30,1332.0,1332.0,1332.0,1332.0,0,1530575
2025-05-16 13:07:00+05:30,1332.0,1337.0,1332.0,1337.0,75,1530350
2025-05-16 13:08:00+05:30,1337.0,1337.0,1333.0,1333.0,525,1530350
2025-05-16 13:09:00+05:30,1333.0,1333.0,1333.0,1333.0,0,1530350
2025-05-16 13:10:00+05:30,1333.0,1333.0,1333.0,1333.0,225,1530725
2025-05-16 13:11:00+05:30,1333.0,1333.0,1333.0,1333.0,0,1530725
2025-05-16 13:12:00+05:30,1333.0,1333.0,1333.0,1333.0,0,1530725
2025-05-16 13:13:00+05:30,1333.0,1333.0,1324.5,1324.5,75,1530500
2025-05-16 13:14:00+05:30,1324.5,1340.0,1324.5,1340.0,150,1530500
2025-05-16 13:15:00+05:30,1340.0,1340.0,1340.0,1340.0,0,1530500
2025-05-16 13:16:00+05:30,1340.0,1341.95,1339.6,1339.6,150,1530275
2025-05-16 13:17:00+05:30,1339.6,1343.0,1339.6,1343.0,75,1530275
2025-05-16 13:18:00+05:30,1343.0,1343.25,1339.35,1343.25,450,1530275
2025-05-16 13:19:00+05:30,1343.25,1343.25,1341.05,1341.05,75,1530125
2025-05-16 13:20:00+05:30,1341.05,1341.05,1340.0,1340.0,75,1530125
2025-05-16 13:21:00+05:30,1340.0,1343.95,1334.05,1343.95,300,1530125
2025-05-16 13:22:00+05:30,1343.95,1343.95,1336.55,1339.6,525,1530425
2025-05-16 13:23:00+05:30,1339.6,1339.6,1339.6,1339.6,0,1530425
2025-05-16 13:24:00+05:30,1339.6,1339.6,1339.6,1339.6,0,1530425
2025-05-16 13:25:00+05:30,1339.6,1348.95,1339.25,1348.95,375,1530425
2025-05-16 13:26:00+05:30,1348.95,1351.0,1346.95,1351.0,375,1530425
2025-05-16 13:27:00+05:30,1351.0,1353.95,1346.05,1347.05,1350,1530425
2025-05-16 13:28:00+05:30,1347.05,1360.95,1347.05,1355.55,1200,1529975
2025-05-16 13:29:00+05:30,1355.55,1359.95,1349.0,1359.45,225,1529975
2025-05-16 13:30:00+05:30,1359.45,1359.45,1347.15,1352.95,225,1529975
2025-05-16 13:31:00+05:30,1352.95,1360.95,1350.3,1360.95,975,1529600
2025-05-16 13:32:00+05:30,1360.95,1360.95,1355.0,1355.0,300,1529600
2025-05-16 13:33:00+05:30,1355.0,1356.0,1355.0,1356.0,75,1529600
2025-05-16 13:34:00+05:30,1356.0,1357.95,1350.15,1357.95,375,1529225
2025-05-16 13:35:00+05:30,1357.95,1357.95,1355.0,1355.0,75,1529225
2025-05-16 13:36:00+05:30,1355.0,1355.0,1355.0,1355.0,0,1529225
2025-05-16 13:37:00+05:30,1355.0,1355.0,1346.05,1346.05,75,1529075
2025-05-16 13:38:00+05:30,1346.05,1346.05,1346.05,1346.05,0,1529075
2025-05-16 13:39:00+05:30,1346.05,1350.0,1345.0,1345.0,300,1529075
2025-05-16 13:40:00+05:30,1345.0,1348.0,1345.0,1345.0,675,1528850
2025-05-16 13:41:00+05:30,1345.0,1345.0,1345.0,1345.0,600,1528850
2025-05-16 13:42:00+05:30,1345.0,1345.0,1345.0,1345.0,0,1528850
2025-05-16 13:43:00+05:30,1345.0,1345.0,1329.0,1329.0,75,1529825
2025-05-16 13:44:00+05:30,1329.0,1329.0,1326.15,1326.2,375,1529825
2025-05-16 13:45:00+05:30,1326.2,1328.9,1326.2,1326.2,450,1529825
2025-05-16 13:46:00+05:30,1326.2,1329.0,1324.0,1324.0,375,1529600
2025-05-16 13:47:00+05:30,1324.0,1337.0,1324.0,1337.0,75,1529600
2025-05-16 13:48:00+05:30,1337.0,1338.95,1337.0,1337.0,225,1529600
2025-05-16 13:49:00+05:30,1337.0,1337.0,1336.05,1336.4,150,1529975
2025-05-16 13:50:00+05:30,1336.4,1336.4,1336.4,1336.4,0,1529975
2025-05-16 13:51:00+05:30,1336.4,1336.4,1336.4,1336.4,0,1529975
2025-05-16 13:52:00+05:30,1336.4,1340.0,1331.15,1340.0,225,1529750
2025-05-16 13:53:00+05:30,1340.0,1340.0,1338.15,1338.15,225,1529750
2025-05-16 13:54:00+05:30,1338.15,1338.15,1337.05,1337.05,0,1529750
2025-05-16 13:55:00+05:30,1337.05,1342.0,1337.05,1337.05,450,1529675
2025-05-16 13:56:00+05:30,1337.05,1339.9,1332.9,1339.9,300,1529675
2025-05-16 13:57:00+05:30,1339.9,1342.0,1336.7,1341.9,450,1529675
2025-05-16 13:58:00+05:30,1341.9,1341.9,1341.9,1341.9,0,1529675
2025-05-16 13:59:00+05:30,1341.9,1341.9,1341.9,1341.9,0,1529675
2025-05-16 14:00:00+05:30,1341.9,1341.9,1341.9,1341.9,0,1529675
2025-05-16 14:01:00+05:30,1341.9,1341.9,1341.9,1341.9,0,1529675
2025-05-16 14:02:00+05:30,1341.9,1341.95,1341.9,1341.95,75,1530200
2025-05-16 14:03:00+05:30,1341.95,1342.0,1341.95,1342.0,675,1530200
2025-05-16 14:04:00+05:30,1342.0,1342.0,1342.0,1342.0,0,1530200
2025-05-16 14:05:00+05:30,1342.0,1342.0,1342.0,1342.0,0,1530200
2025-05-16 14:06:00+05:30,1342.0,1351.0,1342.0,1346.5,375,1530875
2025-05-16 14:07:00+05:30,1346.5,1346.5,1343.05,1343.05,75,1530800
2025-05-16 14:08:00+05:30,1343.05,1343.05,1343.05,1343.05,0,1530800
2025-05-16 14:09:00+05:30,1343.05,1344.65,1343.05,1344.35,225,1530800
2025-05-16 14:10:00+05:30,1344.35,1346.05,1344.35,1345.85,225,1530725
2025-05-16 14:11:00+05:30,1345.85,1349.55,1345.85,1349.55,300,1530725
2025-05-16 14:12:00+05:30,1349.55,1351.95,1349.55,1351.95,75,1530725
2025-05-16 14:13:00+05:30,1351.95,1351.95,1348.3,1348.3,525,1530875
2025-05-16 14:14:00+05:30,1348.3,1348.3,1348.3,1348.3,0,1530875
2025-05-16 14:15:00+05:30,1348.3,1348.3,1348.3,1348.3,0,1530875
2025-05-16 14:16:00+05:30,1348.3,1348.3,1340.0,1340.0,150,1530875
2025-05-16 14:17:00+05:30,1340.0,1340.0,1340.0,1340.0,0,1530875
2025-05-16 14:18:00+05:30,1340.0,1340.0,1337.05,1337.55,300,1530875
2025-05-16 14:19:00+05:30,1337.55,1337.55,1333.05,1333.05,75,1531025
2025-05-16 14:20:00+05:30,1335.95,1338.0,1329.25,1338.0,1050,1531025
2025-05-16 14:21:00+05:30,1338.0,1341.0,1333.25,1340.95,675,1531025
2025-05-16 14:22:00+05:30,1340.95,1340.95,1335.3,1339.95,675,1531550
2025-05-16 14:23:00+05:30,1339.95,1339.95,1339.95,1339.95,0,1531550
2025-05-16 14:24:00+05:30,1339.95,1339.95,1333.35,1333.35,225,1531550
2025-05-16 14:25:00+05:30,1333.35,1335.05,1332.05,1332.05,225,1531775
2025-05-16 14:26:00+05:30,1332.05,1338.95,1332.05,1333.15,450,1531775
2025-05-16 14:27:00+05:30,1333.15,1333.15,1333.0,1333.0,75,1531775
2025-05-16 14:28:00+05:30,1333.0,1338.0,1333.0,1335.05,825,1532150
2025-05-16 14:29:00+05:30,1335.05,1335.05,1332.95,1332.95,150,1532150
2025-05-16 14:30:00+05:30,1332.95,1332.95,1326.9,1326.9,1800,1532150
2025-05-16 14:31:00+05:30,1326.9,1328.3,1323.05,1325.0,450,1529975
2025-05-16 14:32:00+05:30,1325.0,1329.0,1325.0,1329.0,375,1529975
2025-05-16 14:33:00+05:30,1329.0,1330.0,1329.0,1330.0,300,1529975
2025-05-16 14:34:00+05:30,1330.0,1332.0,1328.65,1328.65,150,1529600
2025-05-16 14:35:00+05:30,1328.65,1328.65,1328.65,1328.65,0,1529600
2025-05-16 14:36:00+05:30,1328.65,1334.05,1328.65,1334.05,150,1529600
2025-05-16 14:37:00+05:30,1334.05,1340.65,1334.05,1340.65,75,1529675
2025-05-16 14:38:00+05:30,1340.65,1340.65,1338.05,1338.05,225,1529675
2025-05-16 14:39:00+05:30,1338.05,1338.1,1338.05,1338.1,75,1529675
2025-05-16 14:40:00+05:30,1338.1,1338.1,1338.1,1338.1,0,1529675
2025-05-16 14:41:00+05:30,1338.1,1338.1,1338.1,1338.1,0,1529675
2025-05-16 14:42:00+05:30,1338.1,1340.0,1338.1,1340.0,75,1529675
2025-05-16 14:43:00+05:30,1340.0,1340.0,1340.0,1340.0,0,1529675
2025-05-16 14:44:00+05:30,1340.0,1340.0,1340.0,1340.0,300,1529675
2025-05-16 14:45:00+05:30,1340.0,1340.0,1340.0,1340.0,0,1529675
2025-05-16 14:46:00+05:30,1340.0,1340.0,1338.0,1338.0,75,1529975
2025-05-16 14:47:00+05:30,1338.0,1338.0,1338.0,1338.0,0,1529975
2025-05-16 14:48:00+05:30,1338.0,1338.0,1338.0,1338.0,0,1529975
2025-05-16 14:49:00+05:30,1338.0,1338.0,1338.0,1338.0,0,1529975
2025-05-16 14:50:00+05:30,1338.0,1338.0,1338.0,1338.0,0,1529975
2025-05-16 14:51:00+05:30,1338.0,1338.0,1338.0,1338.0,75,1529900
2025-05-16 14:52:00+05:30,1338.0,1338.0,1333.75,1333.75,75,1529900
2025-05-16 14:53:00+05:30,1333.75,1333.75,1328.1,1328.1,75,1529900
2025-05-16 14:54:00+05:30,1328.1,1328.1,1328.1,1328.1,0,1529900
2025-05-16 14:55:00+05:30,1328.1,1333.0,1328.1,1333.0,0,1529825
2025-05-16 14:56:00+05:30,1333.0,1333.0,1333.0,1333.0,75,1529825
2025-05-16 14:57:00+05:30,1333.0,1333.0,1321.2,1329.05,525,1529825
2025-05-16 14:58:00+05:30,1329.05,1329.05,1329.05,1329.05,0,1529825
2025-05-16 14:59:00+05:30,1329.05,1339.95,1329.05,1339.95,450,1529675
2025-05-16 15:00:00+05:30,1339.95,1339.95,1339.95,1339.95,0,1529675
2025-05-16 15:01:00+05:30,1339.95,1339.95,1334.1,1334.1,975,1529675
2025-05-16 15:02:00+05:30,1334.1,1334.1,1334.1,1334.1,0,1529675
2025-05-16 15:03:00+05:30,1334.1,1334.1,1334.1,1334.1,0,1529675
2025-05-16 15:04:00+05:30,1334.1,1334.1,1334.1,1334.1,0,1529675
2025-05-16 15:05:00+05:30,1334.1,1344.0,1334.1,1343.05,900,1528625
2025-05-16 15:06:00+05:30,1343.05,1343.05,1343.05,1343.05,0,1528625
2025-05-16 15:07:00+05:30,1343.05,1344.85,1343.05,1343.95,150,1527875
2025-05-16 15:08:00+05:30,1343.95,1345.0,1338.85,1342.0,525,1527875
2025-05-16 15:09:00+05:30,1342.0,1348.95,1342.0,1344.15,525,1527875
2025-05-16 15:10:00+05:30,1344.15,1348.95,1342.0,1348.95,750,1527875
2025-05-16 15:11:00+05:30,1348.95,1350.0,1348.95,1350.0,150,1527350
2025-05-16 15:12:00+05:30,1350.0,1350.0,1350.0,1350.0,375,1527350
2025-05-16 15:13:00+05:30,1350.0,1350.0,1347.0,1347.0,75,1527050
2025-05-16 15:14:00+05:30,1347.0,1347.95,1341.0,1341.0,525,1527050
